,base,acuracia-teste,precision-covid-teste,recall-covid-teste,f1-covid-teste,precision-non-covid-teste,recall-non-covid-teste,f1-non-covid-teste,conf-matrix-teste,acuracia-val,precision-covid-val,recall-covid-val,f1-covid-val,precision-non-covid-val,recall-non-covid-val,f1-non-covid-val,conf-matrix-val
29,mobilenet_gauss,0.8746803069053708,0.9689922480620154,0.8591065292096219,0.9107468123861566,0.6917293233082706,0.92,0.7896995708154506,"[[ 92   8]
 [ 41 250]]",0.9415041782729805,0.948905109489051,0.9027777777777778,0.9252669039145908,0.9369369369369369,0.9674418604651163,0.9519450800915331,"[[208   7]
 [ 14 130]]"
0,vgg16,0.907928388746803,0.9775280898876404,0.8969072164948454,0.935483870967742,0.7580645161290323,0.94,0.8392857142857143,"[[ 94   6]
 [ 30 261]]",0.9777777777777777,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.9814814814814815,"[[106   2]
 [  2  70]]"
1,vgg16,0.9258312020460358,0.9712230215827338,0.9278350515463918,0.9490333919156415,0.8141592920353983,0.92,0.863849765258216,"[[ 92   8]
 [ 21 270]]",0.9777777777777777,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9905660377358491,0.9722222222222222,0.9813084112149533,"[[105   3]
 [  1  71]]"
2,vgg16,0.9335038363171355,0.9681978798586572,0.9415807560137457,0.9547038327526133,0.8425925925925926,0.91,0.8749999999999999,"[[ 91   9]
 [ 17 274]]",0.9777777777777777,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.9814814814814815,"[[106   2]
 [  2  70]]"
3,vgg16,0.9411764705882353,0.975177304964539,0.9450171821305842,0.9598603839441535,0.8532110091743119,0.93,0.8899521531100477,"[[ 93   7]
 [ 16 275]]",0.9666666666666667,0.9459459459459459,0.9722222222222222,0.9589041095890412,0.9811320754716981,0.9629629629629629,0.9719626168224299,"[[104   4]
 [  2  70]]"
4,vgg16,0.9181585677749361,0.977859778597786,0.9106529209621993,0.9430604982206405,0.7833333333333333,0.94,0.8545454545454546,"[[ 94   6]
 [ 26 265]]",0.9777777777777777,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9905660377358491,0.9722222222222222,0.9813084112149533,"[[105   3]
 [  1  71]]"
5,vgg16,0.9053708439897699,0.9774436090225563,0.8934707903780069,0.933572710951526,0.752,0.94,0.8355555555555555,"[[ 94   6]
 [ 31 260]]",0.9666666666666667,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9722222222222222,0.9722222222222222,0.9722222222222222,"[[105   3]
 [  3  69]]"
6,vgg16,0.8976982097186701,0.9771863117870723,0.8831615120274914,0.927797833935018,0.734375,0.94,0.8245614035087719,"[[ 94   6]
 [ 34 257]]",0.9722222222222222,1.0,0.9305555555555556,0.9640287769784173,0.9557522123893806,1.0,0.9773755656108597,"[[108   0]
 [  5  67]]"
7,vgg16,0.9309462915601023,0.9680851063829787,0.9381443298969072,0.9528795811518325,0.8348623853211009,0.91,0.8708133971291867,"[[ 91   9]
 [ 18 273]]",0.9888888888888889,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9907407407407407,0.9907407407407407,0.9907407407407407,"[[107   1]
 [  1  71]]"
8,vgg16,0.928388746803069,0.9581881533101045,0.9450171821305842,0.9515570934256055,0.8461538461538461,0.88,0.8627450980392156,"[[ 88  12]
 [ 16 275]]",0.9666666666666667,0.9342105263157895,0.9861111111111112,0.9594594594594595,0.9903846153846154,0.9537037037037037,0.9716981132075472,"[[103   5]
 [  1  71]]"
9,vgg16,0.9002557544757033,0.9772727272727273,0.8865979381443299,0.9297297297297297,0.7401574803149606,0.94,0.8281938325991189,"[[ 94   6]
 [ 33 258]]",0.9666666666666667,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9553571428571429,0.9907407407407407,0.9727272727272727,"[[107   1]
 [  5  67]]"
10,vgg16,0.9207161125319693,0.9744525547445255,0.9175257731958762,0.9451327433628317,0.7948717948717948,0.93,0.8571428571428572,"[[ 93   7]
 [ 24 267]]",0.9666666666666667,0.9342105263157895,0.9861111111111112,0.9594594594594595,0.9903846153846154,0.9537037037037037,0.9716981132075472,"[[103   5]
 [  1  71]]"
11,vgg16,0.9156010230179028,0.9777777777777777,0.9072164948453608,0.9411764705882353,0.7768595041322314,0.94,0.8506787330316741,"[[ 94   6]
 [ 27 264]]",0.9611111111111111,0.9577464788732394,0.9444444444444444,0.951048951048951,0.963302752293578,0.9722222222222222,0.9677419354838711,"[[105   3]
 [  4  68]]"
12,vgg16,0.9258312020460358,0.9781021897810219,0.9209621993127147,0.9486725663716814,0.8034188034188035,0.94,0.8663594470046083,"[[ 94   6]
 [ 23 268]]",0.9944444444444445,1.0,0.9861111111111112,0.993006993006993,0.9908256880733946,1.0,0.9953917050691244,"[[108   0]
 [  1  71]]"
13,vgg16,0.9411764705882353,0.9620689655172414,0.9587628865979382,0.9604130808950087,0.8811881188118812,0.89,0.8855721393034827,"[[ 89  11]
 [ 12 279]]",0.9888888888888889,0.972972972972973,1.0,0.9863013698630138,1.0,0.9814814814814815,0.9906542056074767,"[[106   2]
 [  0  72]]"
14,vgg16,0.8695652173913043,0.9838709677419355,0.8384879725085911,0.9053803339517625,0.6713286713286714,0.96,0.7901234567901235,"[[ 96   4]
 [ 47 244]]",0.9777777777777777,1.0,0.9444444444444444,0.9714285714285714,0.9642857142857143,1.0,0.9818181818181818,"[[108   0]
 [  4  68]]"
15,vgg16,0.9335038363171355,0.9715302491103203,0.9381443298969072,0.9545454545454546,0.8363636363636363,0.92,0.8761904761904761,"[[ 92   8]
 [ 18 273]]",0.9722222222222222,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9813084112149533,0.9722222222222222,0.9767441860465117,"[[105   3]
 [  2  70]]"
16,vgg16,0.9207161125319693,0.9744525547445255,0.9175257731958762,0.9451327433628317,0.7948717948717948,0.93,0.8571428571428572,"[[ 93   7]
 [ 24 267]]",0.9722222222222222,0.9855072463768116,0.9444444444444444,0.9645390070921985,0.963963963963964,0.9907407407407407,0.9771689497716894,"[[107   1]
 [  4  68]]"
17,vgg16,0.9053708439897699,0.9774436090225563,0.8934707903780069,0.933572710951526,0.752,0.94,0.8355555555555555,"[[ 94   6]
 [ 31 260]]",0.95,0.9315068493150684,0.9444444444444444,0.9379310344827586,0.9626168224299065,0.9537037037037037,0.958139534883721,"[[103   5]
 [  4  68]]"
18,vgg16,0.9053708439897699,0.9774436090225563,0.8934707903780069,0.933572710951526,0.752,0.94,0.8355555555555555,"[[ 94   6]
 [ 31 260]]",0.9666666666666667,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9722222222222222,0.9722222222222222,0.9722222222222222,"[[105   3]
 [  3  69]]"
19,vgg16,0.9360613810741688,0.9683098591549296,0.9450171821305842,0.9565217391304347,0.8504672897196262,0.91,0.8792270531400966,"[[ 91   9]
 [ 16 275]]",0.9888888888888889,0.972972972972973,1.0,0.9863013698630138,1.0,0.9814814814814815,0.9906542056074767,"[[106   2]
 [  0  72]]"
20,vgg16,0.9156010230179028,0.9777777777777777,0.9072164948453608,0.9411764705882353,0.7768595041322314,0.94,0.8506787330316741,"[[ 94   6]
 [ 27 264]]",0.9666666666666667,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9553571428571429,0.9907407407407407,0.9727272727272727,"[[107   1]
 [  5  67]]"
21,vgg16,0.9130434782608695,0.9776951672862454,0.9037800687285223,0.9392857142857144,0.7704918032786885,0.94,0.8468468468468469,"[[ 94   6]
 [ 28 263]]",0.9722222222222222,1.0,0.9305555555555556,0.9640287769784173,0.9557522123893806,1.0,0.9773755656108597,"[[108   0]
 [  5  67]]"
22,vgg16,0.887468030690537,0.980544747081712,0.865979381443299,0.9197080291970802,0.7089552238805971,0.95,0.811965811965812,"[[ 95   5]
 [ 39 252]]",0.9777777777777777,0.9857142857142858,0.9583333333333334,0.971830985915493,0.9727272727272728,0.9907407407407407,0.981651376146789,"[[107   1]
 [  3  69]]"
23,vgg16,0.9360613810741688,0.975,0.9381443298969072,0.9562171628721542,0.8378378378378378,0.93,0.8815165876777251,"[[ 93   7]
 [ 18 273]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[106   2]
 [  3  69]]"
24,vgg16,0.9156010230179028,0.9777777777777777,0.9072164948453608,0.9411764705882353,0.7768595041322314,0.94,0.8506787330316741,"[[ 94   6]
 [ 27 264]]",0.9776536312849162,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9905660377358491,0.9722222222222222,0.9813084112149533,"[[105   3]
 [  1  70]]"
25,vgg16,0.9258312020460358,0.9746376811594203,0.9243986254295533,0.9488536155202824,0.808695652173913,0.93,0.8651162790697675,"[[ 93   7]
 [ 22 269]]",0.9776536312849162,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9905660377358491,0.9722222222222222,0.9813084112149533,"[[105   3]
 [  1  70]]"
26,vgg16,0.9360613810741688,0.9716312056737588,0.9415807560137457,0.956369982547993,0.8440366972477065,0.92,0.8803827751196172,"[[ 92   8]
 [ 17 274]]",0.9888268156424581,0.972972972972973,1.0,0.9863013698630138,1.0,0.9813084112149533,0.9905660377358491,"[[105   2]
 [  0  72]]"
27,vgg16,0.9232736572890026,0.9745454545454545,0.9209621993127147,0.9469964664310954,0.8017241379310345,0.93,0.8611111111111112,"[[ 93   7]
 [ 23 268]]",0.994413407821229,1.0,0.9861111111111112,0.993006993006993,0.9907407407407407,1.0,0.9953488372093023,"[[107   0]
 [  1  71]]"
28,vgg16,0.9130434782608695,0.974169741697417,0.9072164948453608,0.9395017793594307,0.775,0.93,0.8454545454545456,"[[ 93   7]
 [ 27 264]]",0.9664804469273743,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.963302752293578,0.9813084112149533,0.9722222222222222,"[[105   2]
 [  4  68]]"
29,vgg16,0.9335038363171355,0.9584775086505191,0.9518900343642611,0.9551724137931035,0.8627450980392157,0.88,0.8712871287128714,"[[ 88  12]
 [ 14 277]]",0.9776536312849162,0.9473684210526315,1.0,0.972972972972973,1.0,0.9626168224299065,0.9809523809523809,"[[103   4]
 [  0  72]]"
0,vgg16_gauss,0.8976982097186701,0.9597069597069597,0.9003436426116839,0.9290780141843972,0.7542372881355932,0.89,0.8165137614678899,"[[ 89  11]
 [ 29 262]]",0.9666666666666667,0.9782608695652174,0.9375,0.9574468085106383,0.9594594594594594,0.9861111111111112,0.9726027397260274,"[[213   3]
 [  9 135]]"
1,vgg16_gauss,0.9028132992327366,0.9633699633699634,0.9037800687285223,0.9326241134751773,0.7627118644067796,0.9,0.8256880733944953,"[[ 90  10]
 [ 28 263]]",0.9694444444444444,0.965034965034965,0.9583333333333334,0.9616724738675957,0.9723502304147466,0.9768518518518519,0.97459584295612,"[[211   5]
 [  6 138]]"
2,vgg16_gauss,0.8849104859335039,0.98046875,0.8625429553264605,0.9177330895795247,0.7037037037037037,0.95,0.8085106382978724,"[[ 95   5]
 [ 40 251]]",0.9416666666666667,0.948905109489051,0.9027777777777778,0.9252669039145908,0.9372197309417041,0.9675925925925926,0.9521640091116174,"[[209   7]
 [ 14 130]]"
3,vgg16_gauss,0.9156010230179028,0.9574468085106383,0.9278350515463918,0.9424083769633509,0.8073394495412844,0.88,0.8421052631578948,"[[ 88  12]
 [ 21 270]]",0.9694444444444444,0.965034965034965,0.9583333333333334,0.9616724738675957,0.9723502304147466,0.9768518518518519,0.97459584295612,"[[211   5]
 [  6 138]]"
4,vgg16_gauss,0.9053708439897699,0.9601449275362319,0.9106529209621993,0.9347442680776015,0.7739130434782608,0.89,0.8279069767441859,"[[ 89  11]
 [ 26 265]]",0.9694444444444444,0.9586206896551724,0.9652777777777778,0.9619377162629758,0.9767441860465116,0.9722222222222222,0.9744779582366588,"[[210   6]
 [  5 139]]"
5,vgg16_gauss,0.9002557544757033,0.9772727272727273,0.8865979381443299,0.9297297297297297,0.7401574803149606,0.94,0.8281938325991189,"[[ 94   6]
 [ 33 258]]",0.9638888888888889,0.9712230215827338,0.9375,0.9540636042402827,0.9592760180995475,0.9814814814814815,0.9702517162471396,"[[212   4]
 [  9 135]]"
6,vgg16_gauss,0.9181585677749361,0.9608540925266904,0.9278350515463918,0.9440559440559441,0.8090909090909091,0.89,0.8476190476190476,"[[ 89  11]
 [ 21 270]]",0.9444444444444444,0.9769230769230769,0.8819444444444444,0.927007299270073,0.9260869565217391,0.9861111111111112,0.9551569506726457,"[[213   3]
 [ 17 127]]"
7,vgg16_gauss,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9583333333333334,0.9708029197080292,0.9236111111111112,0.9466192170818506,0.9506726457399103,0.9814814814814815,0.9658314350797267,"[[212   4]
 [ 11 133]]"
8,vgg16_gauss,0.8976982097186701,0.9845559845559846,0.8762886597938144,0.9272727272727274,0.7272727272727273,0.96,0.8275862068965517,"[[ 96   4]
 [ 36 255]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[212   4]
 [  6 138]]"
9,vgg16_gauss,0.9002557544757033,0.9809160305343512,0.8831615120274914,0.9294755877034359,0.7364341085271318,0.95,0.8296943231441047,"[[ 95   5]
 [ 34 257]]",0.9555555555555556,0.9571428571428572,0.9305555555555556,0.943661971830986,0.9545454545454546,0.9722222222222222,0.963302752293578,"[[210   6]
 [ 10 134]]"
10,vgg16_gauss,0.9028132992327366,0.966789667896679,0.9003436426116839,0.9323843416370107,0.7583333333333333,0.91,0.8272727272727273,"[[ 91   9]
 [ 29 262]]",0.975,0.9856115107913669,0.9513888888888888,0.9681978798586571,0.9683257918552036,0.9907407407407407,0.9794050343249429,"[[214   2]
 [  7 137]]"
11,vgg16_gauss,0.9207161125319693,0.9609929078014184,0.9312714776632303,0.9458987783595114,0.8165137614678899,0.89,0.8516746411483254,"[[ 89  11]
 [ 20 271]]",0.9638888888888889,0.9337748344370861,0.9791666666666666,0.9559322033898305,0.9856459330143541,0.9537037037037037,0.9694117647058824,"[[206  10]
 [  3 141]]"
12,vgg16_gauss,0.9156010230179028,0.9640287769784173,0.9209621993127147,0.9420035149384886,0.7964601769911505,0.9,0.8450704225352113,"[[ 90  10]
 [ 23 268]]",0.9611111111111111,0.9642857142857143,0.9375,0.9507042253521126,0.9590909090909091,0.9768518518518519,0.9678899082568807,"[[211   5]
 [  9 135]]"
13,vgg16_gauss,0.8976982097186701,0.9700374531835206,0.8900343642611683,0.92831541218638,0.7419354838709677,0.92,0.8214285714285714,"[[ 92   8]
 [ 32 259]]",0.9472222222222222,0.9310344827586207,0.9375,0.9342560553633218,0.958139534883721,0.9537037037037037,0.9559164733178654,"[[206  10]
 [  9 135]]"
14,vgg16_gauss,0.9053708439897699,0.9669117647058824,0.9037800687285223,0.9342806394316163,0.7647058823529411,0.91,0.8310502283105021,"[[ 91   9]
 [ 28 263]]",0.9694444444444444,0.9586206896551724,0.9652777777777778,0.9619377162629758,0.9767441860465116,0.9722222222222222,0.9744779582366588,"[[210   6]
 [  5 139]]"
15,vgg16_gauss,0.8951406649616368,0.9921259842519685,0.865979381443299,0.9247706422018349,0.7153284671532847,0.98,0.8270042194092827,"[[ 98   2]
 [ 39 252]]",0.9527777777777777,0.9703703703703703,0.9097222222222222,0.9390681003584228,0.9422222222222222,0.9814814814814815,0.9614512471655329,"[[212   4]
 [ 13 131]]"
16,vgg16_gauss,0.9028132992327366,0.9633699633699634,0.9037800687285223,0.9326241134751773,0.7627118644067796,0.9,0.8256880733944953,"[[ 90  10]
 [ 28 263]]",0.9555555555555556,0.9637681159420289,0.9236111111111112,0.9432624113475179,0.9504504504504504,0.9768518518518519,0.9634703196347032,"[[211   5]
 [ 11 133]]"
17,vgg16_gauss,0.9156010230179028,0.967391304347826,0.9175257731958762,0.9417989417989417,0.7913043478260869,0.91,0.8465116279069768,"[[ 91   9]
 [ 24 267]]",0.9722222222222222,0.9652777777777778,0.9652777777777778,0.9652777777777778,0.9768518518518519,0.9768518518518519,0.9768518518518519,"[[211   5]
 [  5 139]]"
18,vgg16_gauss,0.9028132992327366,0.9633699633699634,0.9037800687285223,0.9326241134751773,0.7627118644067796,0.9,0.8256880733944953,"[[ 90  10]
 [ 28 263]]",0.958217270194986,0.9448275862068966,0.9513888888888888,0.9480968858131488,0.9672897196261683,0.9627906976744186,0.9650349650349651,"[[207   8]
 [  7 137]]"
19,vgg16_gauss,0.9053708439897699,0.9774436090225563,0.8934707903780069,0.933572710951526,0.752,0.94,0.8355555555555555,"[[ 94   6]
 [ 31 260]]",0.9637883008356546,0.9517241379310345,0.9583333333333334,0.9550173010380624,0.9719626168224299,0.9674418604651163,0.9696969696969698,"[[208   7]
 [  6 138]]"
20,vgg16_gauss,0.9232736572890026,0.9644128113879004,0.9312714776632303,0.9475524475524475,0.8181818181818182,0.9,0.8571428571428572,"[[ 90  10]
 [ 20 271]]",0.9554317548746518,0.9324324324324325,0.9583333333333334,0.9452054794520548,0.9715639810426541,0.9534883720930233,0.9624413145539906,"[[205  10]
 [  6 138]]"
21,vgg16_gauss,0.9002557544757033,0.9632352941176471,0.9003436426116839,0.9307282415630551,0.7563025210084033,0.9,0.8219178082191781,"[[ 90  10]
 [ 29 262]]",0.9693593314763231,0.9925925925925926,0.9305555555555556,0.9605734767025089,0.9553571428571429,0.9953488372093023,0.9749430523917996,"[[214   1]
 [ 10 134]]"
22,vgg16_gauss,0.9028132992327366,0.9737827715355806,0.8934707903780069,0.931899641577061,0.75,0.93,0.8303571428571428,"[[ 93   7]
 [ 31 260]]",0.9554317548746518,0.9571428571428572,0.9305555555555556,0.943661971830986,0.954337899543379,0.9720930232558139,0.9631336405529953,"[[209   6]
 [ 10 134]]"
23,vgg16_gauss,0.8925831202046036,0.9770114942528736,0.8762886597938144,0.9239130434782609,0.7230769230769231,0.94,0.8173913043478259,"[[ 94   6]
 [ 36 255]]",0.9498607242339833,0.9632352941176471,0.9097222222222222,0.9357142857142857,0.9417040358744395,0.9767441860465116,0.9589041095890412,"[[210   5]
 [ 13 131]]"
24,vgg16_gauss,0.9028132992327366,0.9633699633699634,0.9037800687285223,0.9326241134751773,0.7627118644067796,0.9,0.8256880733944953,"[[ 90  10]
 [ 28 263]]",0.9721448467966574,0.9785714285714285,0.9513888888888888,0.9647887323943661,0.9680365296803652,0.986046511627907,0.9769585253456221,"[[212   3]
 [  7 137]]"
25,vgg16_gauss,0.907928388746803,0.9636363636363636,0.9106529209621993,0.9363957597173144,0.7758620689655172,0.9,0.8333333333333334,"[[ 90  10]
 [ 26 265]]",0.9610027855153204,0.9642857142857143,0.9375,0.9507042253521126,0.958904109589041,0.9767441860465116,0.967741935483871,"[[210   5]
 [  9 135]]"
26,vgg16_gauss,0.9028132992327366,0.9773584905660377,0.8900343642611683,0.9316546762589928,0.746031746031746,0.94,0.831858407079646,"[[ 94   6]
 [ 32 259]]",0.9805013927576601,0.9722222222222222,0.9790209790209791,0.975609756097561,0.986046511627907,0.9814814814814815,0.9837587006960558,"[[212   4]
 [  3 140]]"
27,vgg16_gauss,0.9002557544757033,0.9666666666666667,0.8969072164948454,0.93048128342246,0.7520661157024794,0.91,0.823529411764706,"[[ 91   9]
 [ 30 261]]",0.9498607242339833,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9583333333333334,0.9583333333333334,0.9583333333333334,"[[207   9]
 [  9 134]]"
28,vgg16_gauss,0.9028132992327366,0.9702602230483272,0.8969072164948454,0.9321428571428572,0.7540983606557377,0.92,0.8288288288288288,"[[ 92   8]
 [ 30 261]]",0.9693593314763231,0.9583333333333334,0.965034965034965,0.9616724738675957,0.9767441860465116,0.9722222222222222,0.9744779582366588,"[[210   6]
 [  5 138]]"
29,vgg16_gauss,0.9130434782608695,0.9672727272727273,0.9140893470790378,0.9399293286219081,0.7844827586206896,0.91,0.8425925925925926,"[[ 91   9]
 [ 25 266]]",0.9637883008356546,0.9333333333333333,0.9790209790209791,0.9556313993174061,0.9856459330143541,0.9537037037037037,0.9694117647058824,"[[206  10]
 [  3 140]]"
